05.91028, 116.12044, 
05.91020, 116.12019, 
05.91018, 116.12009, 
05.91017, 116.11981, 
05.91015, 116.11968, 
05.91012, 116.11956, 
05.91008, 116.11947, 
05.91005, 116.11938, 
05.90996, 116.11894, 
05.90996, 116.11884, 
05.90995, 116.11871, 
05.90995, 116.11855, 
05.90994, 116.11844, 
05.90994, 116.11825, 
05.90996, 116.11814, 
05.90997, 116.11804, 
05.90996, 116.11797, 
05.90996, 116.11792, 
05.90995, 116.11788, 
05.90997, 116.11773, 
05.90995, 116.11760, 
05.90986, 116.11733, 
05.90984, 116.11721, 
05.90984, 116.11719, 
05.90980, 116.11709, 
05.90977, 116.11693, 
05.90975, 116.11688, 
05.90968, 116.11676, 
05.90965, 116.11665, 
05.90964, 116.11652, 
05.90964, 116.11644, 
05.90963, 116.11634, 
05.90963, 116.11613, 
05.90962, 116.11597, 
05.90960, 116.11584, 
05.90951, 116.11557, 
05.90945, 116.11547, 
05.90933, 116.11530, 
05.90925, 116.11524, 
05.90917, 116.11516, 
05.90907, 116.11508, 
05.90900, 116.11500, 
05.90884, 116.11488, 
05.90875, 116.11483, 
05.90856, 116.11474, 
05.90832, 116.11465, 
05.90821, 116.11463, 
05.90794, 116.11460, 
05.90772, 116.11463, 
05.90762, 116.11468, 
05.90749, 116.11473, 
05.90726, 116.11478, 
05.90706, 116.11480, 
05.90685, 116.11484, 
05.90675, 116.11487, 
05.90652, 116.11496, 
05.90604, 116.11511, 
05.90597, 116.11514, 
05.90570, 116.11522, 
05.90569, 116.11522, 
05.90521, 116.11534, 
05.90464, 116.11541, 
05.90399, 116.11542, 
05.90381, 116.11540, 
05.90374, 116.11540, 
05.90357, 116.11538, 
05.90346, 116.11538, 
05.90321, 116.11536, 
05.90303, 116.11532, 
05.90268, 116.11526, 
05.90257, 116.11523, 
05.90251, 116.11520, 
05.90250, 116.11520, 
05.90223, 116.11510, 
05.90217, 116.11507, 
05.90208, 116.11504, 
05.90121, 116.11459, 
05.90112, 116.11455, 
05.90111, 116.11454, 
05.90105, 116.11450, 
05.90105, 116.11449, 
05.90063, 116.11416, 
05.90062, 116.11416, 
05.90049, 116.11405, 
05.90048, 116.11405, 
05.90026, 116.11387, 
05.90022, 116.11381, 
05.90021, 116.11381, 
05.89946, 116.11286, 
05.89939, 116.11271, 
05.89931, 116.11248, 
05.89928, 116.11237, 
05.89927, 116.11230, 
05.89919, 116.11202, 
05.89918, 116.11196, 
05.89909, 116.11163, 
05.89908, 116.11142, 
05.89899, 116.11041, 
05.89899, 116.11034, 
05.89896, 116.11005, 
05.89896, 116.10998, 
05.89893, 116.10966, 
05.89895, 116.10780, 
05.89896, 116.10779, 
05.89896, 116.10733, 
05.89906, 116.10613, 
05.89906, 116.10577, 
05.89905, 116.10559, 
05.89905, 116.10527, 
05.89904, 116.10513, 
05.89904, 116.10499, 
05.89902, 116.10491, 
05.89897, 116.10445, 
05.89894, 116.10427, 
05.89891, 116.10399, 
05.89886, 116.10301, 
05.89883, 116.10175, 
05.89884, 116.09986, 
05.89881, 116.09847, 
05.89877, 116.09795, 
05.89877, 116.09784, 
05.89873, 116.09759, 
05.89872, 116.09748, 
05.89861, 116.09680, 
05.89858, 116.09670, 
05.89856, 116.09659, 
05.89845, 116.09617, 
05.89843, 116.09606, 
05.89837, 116.09582, 
05.89836, 116.09580, 
05.89834, 116.09571, 
05.89831, 116.09565, 
05.89797, 116.09462, 
05.89797, 116.09461, 
05.89776, 116.09412, 
05.89772, 116.09401, 
05.89769, 116.09395, 
05.89756, 116.09362, 
05.89733, 116.09320, 
05.89720, 116.09299, 
05.89693, 116.09249, 
05.89649, 116.09181, 
05.89646, 116.09175, 
05.89624, 116.09141, 
05.89608, 116.09122, 
05.89604, 116.09116, 
05.89578, 116.09086, 
05.89547, 116.09046, 
05.89541, 116.09037, 
05.89536, 116.09032, 
05.89531, 116.09025, 
05.89445, 116.08945, 
05.89436, 116.08938, 
05.89356, 116.08865, 
05.89270, 116.08798, 
05.89227, 116.08754, 
05.89222, 116.08746, 
05.89196, 116.08697, 
05.89169, 116.08636, 
05.89165, 116.08614, 
05.89163, 116.08607, 
05.89160, 116.08589, 
05.89124, 116.08431, 
05.89123, 116.08430, 
05.89108, 116.08360, 
05.89107, 116.08357, 
05.89102, 116.08332, 
05.89100, 116.08325, 
05.89100, 116.08323, 
05.89072, 116.08190, 
05.89068, 116.08175, 
05.89050, 116.08084, 
05.89049, 116.08084, 
05.89039, 116.08031, 
05.89038, 116.08031, 
05.89035, 116.08014, 
05.89035, 116.08013, 
05.89027, 116.07978, 
05.89024, 116.07968, 
05.89013, 116.07915, 
05.89003, 116.07882, 
05.88979, 116.07820, 
05.88961, 116.07780, 
05.88946, 116.07750, 
